job_title,rating,company_name,type_of_ownership,industry,sector,revenue,main_role,seniority,sub_role,salary_range($),min_salary,max_salary,avg_salary,company_city,company_state,headquarter_city,headquarter_state,company_size_category,founded_year_category
Sr. Data Scientist II,3.5,Argo Group US,Company - Public,Insurance Carriers,Insurance,$1B to $2B,data scientist,Sr,Sr.  II,71000-123000,71000,123000,96999.5,New York, NY,Hamilton, Bermuda,Large,1900s-1950s
Data Scientist,3.3,II-VI Incorporated,Company - Public,Telecommunications Manufacturing,Telecommunications,$1B to $2B,data scientist,neutral,,71000-123000,71000,123000,96999.5,Champaign, IL,Saxonburg, PA,Very Large,1970s-1980s
Data Scientist,4.6,Surya Systems,Company - Private,Computer Hardware & Software,Information Technology,Less than $1M,data scientist,neutral,,71000-123000,71000,123000,96999.5,San Francisco, CA,Bristol, PA,Small,
Data Scientist,3.8,PayPal,Company - Public,Internet,Information Technology,$10B+,data scientist,neutral,,71000-123000,71000,123000,96999.5,Texas,,San Jose, CA,Very Large,1990s-2000s
Senior Data Analyst,3.9,Life360,Company - Public,Internet,Information Technology,Unknown,data analyst/analyst,Sr,Senior ,71000-123000,71000,123000,96999.5,San Francisco, CA,San Francisco, CA,Small,2000s-2010s
Data Scientist,3.9,Predictive Research Inc,Company - Private,Consulting,Business Services,Unknown,data scientist,neutral,,71000-123000,71000,123000,96999.5,Plano, TX,Bangalore, India,Small,
Data Scientist,4.7,Oversight Systems,Company - Private,Computer Hardware & Software,Information Technology,$25M to $50M,data scientist,neutral,,90000-124000,90000,124000,106999.5,Atlanta, GA,Atlanta, GA,Small,2000s-2010s
Senior Research Statistician- Data Scientist,4.8,Acuity Insurance,Company - Private,Insurance Carriers,Insurance,$1B to $2B,data scientist,Sr,Senior Research Statistician- ,90000-124000,90000,124000,106999.5,Sheboygan, WI,Sheboygan, WI,Large,1900s-1950s
Software Data Engineer,3.1,1010data,Company - Private,Computer Hardware & Software,Information Technology,$50M to $100M,data engineer,neutral,Software ,90000-124000,90000,124000,106999.5,New York, NY,New York, NY,Medium,1990s-2000s
Data Scientist,3.6,Gigya,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10M to $25M,data scientist,neutral,,90000-124000,90000,124000,106999.5,Palo Alto, CA,Mountain View, CA,Medium,2000s-2010s
Real World Evidence (RWE) Scientist,5.0,Genesis Research,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,others/scientist/software engineer(data concerning role),neutral,Real World Evidence (RWE) Scientist,90000-124000,90000,124000,106999.5,Hoboken, NJ,Hoboken, NJ,Small,2000s-2010s
Data Scientist,3.7,Sanofi,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10B+,data scientist,neutral,,90000-124000,90000,124000,106999.5,Cambridge, MA,Paris, France,Very Large,1970s-1980s
Data Scientist,3.7,XPO Logistics,Company - Public,Transportation Management,Transportation & Logistics,$10B+,data scientist,neutral,,90000-124000,90000,124000,106999.5,Lebanon, IN,Greenwich, CT,Very Large,2010s-2020s
Data Scientist,3.9,Trace Data,Company - Private,Insurance Carriers,Insurance,$10M to $25M,data scientist,neutral,,90000-124000,90000,124000,106999.5,Oakland, CA,Santa Ana, CA,Small,1990s-2000s
Data Scientist,4.3,Descript,Company - Private,Unknown,Unknown,Less than $1M,data scientist,neutral,,90000-124000,90000,124000,106999.5,San Francisco, CA,Houston, TX,Small,
Computer Scientist 1,4.2,Rincon Research Corporation,Company - Private,Aerospace & Defense,Aerospace & Defense,$50M to $100M,others/scientist/software engineer(data concerning role),neutral,Computer Scientist 1,90000-124000,90000,124000,106999.5,Melbourne, FL,Tucson, AZ,Medium,1980s-1990s
Lead Data Scientist,3.7,MassMutual,Company - Private,Insurance Carriers,Insurance,$10B+,data scientist,neutral,Lead ,90000-124000,90000,124000,106999.5,Boston, MA,Springfield, MA,Large,1800s-1900s
Data Scientist,4.0,Better Hire,Company - Private,Unknown,Unknown,Unknown,data scientist,neutral,,90000-124000,90000,124000,106999.5,Birmingham, AL,Birmingham, AL,Small,
Data Scientist,3.3,Parker Hannifin,Company - Public,Industrial Manufacturing,Manufacturing,$10B+,data scientist,neutral,,90000-124000,90000,124000,106999.5,Cleveland, OH,Cleveland, OH,Very Large,1900s-1950s
Data Scientist,4.1,Gallup,Company - Private,Consulting,Business Services,Unknown,data scientist,neutral,,90000-124000,90000,124000,106999.5,New York, NY,Washington, DC,Large,1900s-1950s
Data Scientist,3.3,Insider Inc,Company - Private,News Outlet,Media,$50M to $100M,data scientist,neutral,,90000-124000,90000,124000,106999.5,New York, NY,New York, NY,Medium,2000s-2010s
Data Scientist,3.9,Rapid Value Solutions,Company - Private,IT Services,Information Technology,Unknown,data scientist,neutral,,90000-124000,90000,124000,106999.5,San Francisco, CA,Pleasanton, CA,Medium,2000s-2010s
Environmental Data Science,3.1,Battelle,Nonprofit Organization,Research & Development,Business Services,$5B to $10B,others/scientist/software engineer(data concerning role),neutral,Environmental Data Science,90000-124000,90000,124000,106999.5,Norwell, MA,Columbus, OH,Very Large,1900s-1950s
Computational Behavioral Scientist,4.2,Ntrepid,Company - Private,IT Services,Information Technology,$50M to $100M,others/scientist/software engineer(data concerning role),neutral,Computational Behavioral Scientist,90000-124000,90000,124000,106999.5,Herndon, VA,Herndon, VA,Medium,2000s-2010s
Data Scientist,5.0,"The Drive Media, Inc.",Unknown,Unknown,Unknown,Unknown,data scientist,neutral,,90000-124000,90000,124000,106999.5,New York, NY,no_headquarter,,Unknown,
Staff BI and Data Engineer,2.9,Affinity Solutions,Company - Private,Advertising & Marketing,Business Services,Unknown,data engineer,jr,Staff BI and ,90000-124000,90000,124000,106999.5,San Jose, CA,New York, NY,Small,1990s-2000s
Principal Machine Learning Scientist,4.7,Sage Intacct,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown,AI/ machine learning professionle,neutral,Principal  Scientist,90000-124000,90000,124000,106999.5,San Francisco, CA,San Jose, CA,Medium,1990s-2000s
Principal Data Scientist - Machine Learning,3.6,Constant Contact,Subsidiary or Business Segment,Advertising & Marketing,Business Services,Unknown,AI/ machine learning professionle,neutral,Principal Data Scientist - ,90000-124000,90000,124000,106999.5,Waltham, MA,Waltham, MA,Unknown,1990s-2000s
Data Scientist-Human Resources,3.8,MIT Lincoln Laboratory,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,Unknown,data scientist,neutral,-Human Resources,91000-150000,91000,150000,120499.5,Lexington, MA,Lexington, MA,Large,1950s-1960s
Associate Data Scientist,3.3,Puget Sound Energy,Company - Private,Utilities,"Oil, Gas, Energy & Utilities",$2B to $5B,data scientist,neutral,Associate ,91000-150000,91000,150000,120499.5,Bothell, WA,Bellevue, WA,Large,1990s-2000s
"Data Scientist - Statistics, Mid-Career",3.7,Pacific Northwest National Laboratory,Government,Energy,"Oil, Gas, Energy & Utilities",$500M to $1B,data scientist,neutral," - Statistics, Mid-Career",91000-150000,91000,150000,120499.5,Richland, WA,Richland, WA,Large,1960s-1970s
Director of Data Science,3.8,Analysis Group,Private Practice / Firm,Consulting,Business Services,$100M to $500M,others/scientist/software engineer(data concerning role),neutral,Director of Data Science,91000-150000,91000,150000,120499.5,Boston, MA,Boston, MA,Large,1980s-1990s
Data Scientist,3.2,US Pharmacopeia,Nonprofit Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100M to $500M,data scientist,neutral,,91000-150000,91000,150000,120499.5,Rockville, MD,Rockville, MD,Large,1800s-1900s
Data Scientist,4.6,Itlize Global,Company - Private,IT Services,Information Technology,$10M to $25M,data scientist,neutral,,91000-150000,91000,150000,120499.5,Piscataway, NJ,Piscataway, NJ,Medium,2000s-2010s
Data Scientist,3.5,eBay,Company - Public,Internet,Information Technology,$10B+,data scientist,neutral,,91000-150000,91000,150000,120499.5,San Jose, CA,San Jose, CA,Very Large,1990s-2000s
"Data Engineer, Digital & Comp Pathology",5.0,Paige,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data engineer,neutral,", Digital & Comp Pathology",91000-150000,91000,150000,120499.5,New York, NY,New York, NY,Small,2010s-2020s
Data Engineer,4.1,Shape Security,Company - Private,IT Services,Information Technology,Unknown,data engineer,neutral,,91000-150000,91000,150000,120499.5,Santa Clara, CA,Mountain View, CA,Small,2010s-2020s
"Manager / Lead, Data Science & Analytics",4.1,ABIOMED,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100M to $500M,others/scientist/software engineer(data concerning role),neutral,"Manager / Lead, Data Science & Analytics",91000-150000,91000,150000,120499.5,Danvers, MA,Danvers, MA,Large,1980s-1990s
Data Scientist,3.5,Comcast,Company - Public,Unknown,Unknown,$10B+,data scientist,neutral,,91000-150000,91000,150000,120499.5,New York, NY,Philadelphia, PA,Very Large,1960s-1970s
Data Scientist,3.2,"Metronome, LLC",Company - Private,IT Services,Information Technology,$10M to $25M,data scientist,neutral,,91000-150000,91000,150000,120499.5,Vienna, VA,Fairfax, VA,Small,2010s-2020s
Data Scientist,5.0,SkillSoniq,Company - Public,Unknown,Unknown,Unknown,data scientist,neutral,,91000-150000,91000,150000,120499.5,San Francisco, CA,Jersey City, NJ,Unknown,
Data Scientist,4.7,Lawrence Livermore National Lab,Government,Federal Agencies,Government,$1B to $2B,data scientist,neutral,,91000-150000,91000,150000,120499.5,Livermore, CA,Livermore, CA,Large,1950s-1960s
Diversity and Inclusion Data Analyst,3.8,FHLBank Pittsburgh,Company - Private,Banks & Credit Unions,Finance,$1B to $2B,data analyst/analyst,neutral,Diversity and Inclusion ,91000-150000,91000,150000,120499.5,Pittsburgh, PA,Pittsburgh, PA,Medium,1900s-1950s
Data Scientist,3.6,Jacobs,Company - Public,Architectural & Engineering Services,Business Services,$10B+,data scientist,neutral,,91000-150000,91000,150000,120499.5,Herndon, VA,Dallas, TX,Very Large,1900s-1950s
Data Scientist,4.8,Klaviyo,Company - Private,Computer Hardware & Software,Information Technology,Unknown,data scientist,neutral,,91000-150000,91000,150000,120499.5,Boston, MA,Boston, MA,Medium,2010s-2020s
Data Scientist,3.3,Underwriters Laboratories,Company - Private,Consulting,Business Services,$2B to $5B,data scientist,neutral,,91000-150000,91000,150000,120499.5,Northbrook, IL,Northbrook, IL,Very Large,1800s-1900s
Data Scientist,3.7,Altus Group,Company - Public,Real Estate,Real Estate,$100M to $500M,data scientist,neutral,,91000-150000,91000,150000,120499.5,Irvine, CA,Toronto, Canada,Large,2000s-2010s
Data Scientist,5.0,Jobot,Company - Private,Staffing & Outsourcing,Business Services,$25M to $50M,data scientist,neutral,,91000-150000,91000,150000,120499.5,Irvine, CA,Irvine, CA,Small,2010s-2020s
Data Scientist,-1.0,Trovetechs Inc,Company - Private,Unknown,Unknown,Unknown,data scientist,neutral,,91000-150000,91000,150000,120499.5,San Francisco, CA,Hillsborough, NJ,Unknown,
Senior Analyst/Data Scientist,3.4,Edmunds.com,Company - Private,Internet,Information Technology,$100M to $500M,data scientist,Sr,Senior Analyst/,141000-225000,141000,225000,182999.5,Santa Monica, CA,Santa Monica, CA,Medium,1960s-1970s
Data Scientist,5.0,Cohere Health,Company - Private,IT Services,Information Technology,Unknown,data scientist,neutral,,141000-225000,141000,225000,182999.5,Boston, MA,Boston, MA,Small,2010s-2020s
Data Scientist,-1.0,Trovetechs Inc,Company - Private,Unknown,Unknown,Unknown,data scientist,neutral,,141000-225000,141000,225000,182999.5,San Francisco, CA,Hillsborough, NJ,Unknown,
Senior Data Scientist - R&D Oncology,4.0,AstraZeneca,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10B+,data scientist,Sr,Senior  - R&D Oncology,141000-225000,141000,225000,182999.5,New York, NY,Cambridge, United Kingdom,Very Large,1900s-1950s
Data Scientist,4.2,Oshkosh Corporation,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$5B to $10B,data scientist,neutral,,141000-225000,141000,225000,182999.5,Oshkosh, WI,Oshkosh, WI,Very Large,1900s-1950s
Data Scientist,4.3,Joby Aviation,Company - Private,Unknown,Unknown,Unknown,data scientist,neutral,,141000-225000,141000,225000,182999.5,San Carlos, CA,Santa Cruz, CA,Small,
Data Scientist,3.4,Mackin,Company - Private,Architectural & Engineering Services,Business Services,$10M to $25M,data scientist,neutral,,141000-225000,141000,225000,182999.5,Menlo Park, CA,Pittsburgh, PA,Small,1950s-1960s
Data Scientist,-1.0,PETADATA,Company - Private,Unknown,Unknown,Unknown,data scientist,neutral,,141000-225000,141000,225000,182999.5,San Francisco, CA,Fremont, CA,Small,
Data Scientist,4.4,VBeyond Corporation,Company - Private,Staffing & Outsourcing,Business Services,$5M to $10M,data scientist,neutral,,141000-225000,141000,225000,182999.5,Dallas, TX,Hillsborough, NJ,Medium,2000s-2010s
Data Scientist Machine Learning,3.5,Leidos,Company - Public,Aerospace & Defense,Aerospace & Defense,$10B+,AI/ machine learning professionle,neutral,Data Scientist ,141000-225000,141000,225000,182999.5,Arlington, VA,Reston, VA,Very Large,1960s-1970s
Data Scientist,3.7,Take-Two,Company - Public,Video Games,Media,$1B to $2B,data scientist,neutral,,141000-225000,141000,225000,182999.5,San Francisco, CA,New York, NY,Large,1990s-2000s
Data Scientist,3.7,Colony Brands,Company - Private,Food & Beverage Stores,Retail,$100M to $500M,data scientist,neutral,,141000-225000,141000,225000,182999.5,Monroe, WI,Monroe, WI,Medium,
Data Scientist,4.1,Capio Group,Hospital,Health Care Services & Hospitals,Health Care,Unknown,data scientist,neutral,,141000-225000,141000,225000,182999.5,Sacramento, CA,Goteborg, Sweden,Very Large,
Data Scientist,3.4,SleePare,Company - Private,Other Retail Stores,Retail,Unknown,data scientist,neutral,,141000-225000,141000,225000,182999.5,New York, NY,New York, NY,Small,2010s-2020s
Data Analyst,4.5,ShorePoint,Company - Private,IT Services,Information Technology,Unknown,data analyst/analyst,neutral,,141000-225000,141000,225000,182999.5,Reston, VA,Washington, DC,Small,2010s-2020s
Data Scientist,3.5,Dolphin,Company - Private,"Hotels, Motels, & Resorts",Travel & Tourism,Unknown,data scientist,neutral,,141000-225000,141000,225000,182999.5,New York, NY,Lake Buena Vista, FL,Large,1980s-1990s
Data Scientist,3.6,TE Connectivity,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$10B+,data scientist,neutral,,141000-225000,141000,225000,182999.5,Hampton, VA,Schaffhausen, Switzerland,Very Large,2000s-2010s
Data Scientist,3.2,State of Virginia,Government,State & Regional Agencies,Government,$10B+,data scientist,neutral,,141000-225000,141000,225000,182999.5,Richmond, VA,Richmond, VA,Very Large,1700s-1800s
Data Scientist,3.7,TA Digital,Company - Private,Computer Hardware & Software,Information Technology,$25M to $50M,data scientist,neutral,,141000-225000,141000,225000,182999.5,New York, NY,Newark, CA,Medium,1990s-2000s
Data Scientist,4.0,Market America Inc,Company - Private,Other Retail Stores,Retail,$100M to $500M,data scientist,neutral,,141000-225000,141000,225000,182999.5,Monterey, CA,Greensboro, NC,Medium,1990s-2000s
Data Scientist,3.2,Triplebyte,Company - Private,Computer Hardware & Software,Information Technology,Unknown,data scientist,neutral,,145000-225000,145000,225000,184999.5,Chicago, IL,San Francisco, CA,Small,2010s-2020s
Data Scientist,4.5,Kingfisher Systems,Company - Private,Federal Agencies,Government,$25M to $50M,data scientist,neutral,,145000-225000,145000,225000,184999.5,McLean, VA,Falls Church, VA,Small,2000s-2010s
Chief Scientist,3.4,TrueAccord,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,others/scientist/software engineer(data concerning role),neutral,Chief Scientist,145000-225000,145000,225000,184999.5,Remote,,San Francisco, CA,Small,2010s-2020s
Data Scientist,3.9,ALTA IT Services,Company - Private,IT Services,Information Technology,$10M to $25M,data scientist,neutral,,145000-225000,145000,225000,184999.5,Woodlawn, MD,Rockville, MD,Medium,2000s-2010s
Data Scientist,3.2,Kollasoft Inc.,Company - Private,IT Services,Information Technology,$1M to $5M,data scientist,neutral,,145000-225000,145000,225000,184999.5,United States,,Scottsdale, AZ,Small,
Data Scientist,5.0,Kollasoft Inc.,Company - Public,Unknown,Unknown,Unknown,data scientist,neutral,,145000-225000,145000,225000,184999.5,New York, NY,Irving, TX,Unknown,
Data Scientist,3.4,ASRC Federal Holding Company,Company - Private,Aerospace & Defense,Aerospace & Defense,$500M to $1B,data scientist,neutral,,145000-225000,145000,225000,184999.5,Reston, VA,Beltsville, MD,Large,2000s-2010s
Data Scientist,4.4,Adwait Algorithm,Company - Private,IT Services,Information Technology,Unknown,data scientist,neutral,,145000-225000,145000,225000,184999.5,New York, NY,Houston, TX,Small,2010s-2020s
"Health Plan Data Analyst, Sr",3.8,Cook Children's Health Care System,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100M to $500M,data analyst/analyst,Sr,"Health Plan , Sr",145000-225000,145000,225000,184999.5,Fort Worth, TX,Fort Worth, TX,Large,1900s-1950s
"Principal Scientist/Associate Director, Quality Control and Analytical Technologies",3.8,Rubius Therapeutics,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100M to $500M,others/scientist/software engineer(data concerning role),neutral,"Principal Scientist/Associate Director, Quality Control and Analytical Technologies",145000-225000,145000,225000,184999.5,Smithfield, RI,Cambridge, MA,Medium,2010s-2020s
Data Scientist,3.5,Cambridge FX,Company - Public,Financial Transaction Processing,Finance,$100M to $500M,data scientist,neutral,,145000-225000,145000,225000,184999.5,Atlanta, GA,Toronto, Canada,Medium,1990s-2000s
Senior Data Scientist,3.8,Metromile,Company - Private,Insurance Carriers,Insurance,Unknown,data scientist,Sr,Senior ,145000-225000,145000,225000,184999.5,San Francisco, CA,San Francisco, CA,Medium,2010s-2020s
Data Scientist,3.9,Criteo,Company - Public,Internet,Information Technology,$2B to $5B,data scientist,neutral,,145000-225000,145000,225000,184999.5,Ann Arbor, MI,Paris, France,Large,2000s-2010s
Data Scientist,3.4,Advance Sourcing Concepts,Company - Private,Unknown,Unknown,$1M to $5M,data scientist,neutral,,145000-225000,145000,225000,184999.5,Pittsburgh, PA,Pittsburgh, PA,Small,
Data Scientist,3.8,Enterprise Solutions Inc,Company - Private,Staffing & Outsourcing,Business Services,$25M to $50M,data scientist,neutral,,145000-225000,145000,225000,184999.5,New York, NY,Naperville, IL,Small,1990s-2000s
Analytics - Business Assurance Data Analyst,4.6,GreatAmerica Financial Services,Company - Private,Lending,Finance,$100M to $500M,data analyst/analyst,neutral,Analytics - Business Assurance ,145000-225000,145000,225000,184999.5,Cedar Rapids, IA,Cedar Rapids, IA,Medium,1990s-2000s
Data Scientist,-1.0,Microagility,Company - Private,Consulting,Business Services,$1M to $5M,data scientist,neutral,,145000-225000,145000,225000,184999.5,New York, NY,Princeton, NJ,Small,
Data Scientist,4.6,"Conch Technologies, Inc",Company - Private,Consulting,Business Services,$5M to $10M,data scientist,neutral,,145000-225000,145000,225000,184999.5,Concord, CA,Memphis, TN,Small,
"Development Scientist, Voltaren",3.9,GSK,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10B+,others/scientist/software engineer(data concerning role),neutral,"Development Scientist, Voltaren",145000-225000,145000,225000,184999.5,Richmond, VA,Brentford, United Kingdom,Very Large,1800s-1900s
Data Scientist,-1.0,"Rainmaker Resources, LLC",Company - Private,Unknown,Unknown,Unknown,data scientist,neutral,,145000-225000,145000,225000,184999.5,Cincinnati, OH,Cincinnati, OH,Small,
Data Scientist,3.7,GovTech,Government,Federal Agencies,Government,Unknown,data scientist,neutral,,79000-147000,79000,147000,112999.5,San Francisco, CA,Singapore, Singapore,Large,2010s-2020s
Data Scientist,3.3,Intellectual Ventures,Company - Private,Investment Banking & Asset Management,Finance,Unknown,data scientist,neutral,,79000-147000,79000,147000,112999.5,Bellevue, WA,Bellevue, WA,Medium,1990s-2000s
Data Engineer,4.4,Rocket Lawyer,Company - Private,Computer Hardware & Software,Information Technology,$50M to $100M,data engineer,neutral,,79000-147000,79000,147000,112999.5,San Francisco, CA,San Francisco, CA,Small,2000s-2010s
Data Scientist,3.7,22nd Century Technologies,Company - Private,IT Services,Information Technology,$25M to $50M,data scientist,neutral,,79000-147000,79000,147000,112999.5,Oakland, CA,Somerset, NJ,Large,1990s-2000s
Data Scientist,3.3,Huxley,Company - Private,Staffing & Outsourcing,Business Services,$25M to $50M,data scientist,neutral,,79000-147000,79000,147000,112999.5,San Francisco, CA,London, United Kingdom,Medium,1990s-2000s
Data Scientist,3.4,FM Systems,Company - Private,Computer Hardware & Software,Information Technology,$5M to $10M,data scientist,neutral,,79000-147000,79000,147000,112999.5,Boston, MA,Raleigh, NC,Small,1980s-1990s
Data Scientist,-1.0,B4Corp,Company - Private,IT Services,Information Technology,Unknown,data scientist,neutral,,79000-147000,79000,147000,112999.5,Reston, VA,Leesburg, VA,Small,
Machine Learning Engineer,3.7,Mteq,Company - Public,Aerospace & Defense,Aerospace & Defense,$100M to $500M,AI/ machine learning professionle,neutral, Engineer,79000-147000,79000,147000,112999.5,Fort Belvoir, VA,Lorton, VA,Medium,1950s-1960s
Principal Data & Analytics Platform Engineer,3.7,Blue Cross and Blue Shield of North Carolina,Company - Private,Insurance Carriers,Insurance,$5B to $10B,others/scientist/software engineer(data concerning role),neutral,Principal Data & Analytics Platform Engineer,79000-147000,79000,147000,112999.5,Durham, NC,Durham, NC,Large,1900s-1950s
Machine Learning Engineer/Scientist,4.8,Jane Street,Company - Private,Investment Banking & Asset Management,Finance,Unknown,AI/ machine learning professionle,neutral, Engineer/Scientist,79000-147000,79000,147000,112999.5,New York, NY,New York, NY,Medium,1990s-2000s
Data Scientist,5.0,SSATI,Company - Private,Computer Hardware & Software,Information Technology,$10M to $25M,data scientist,neutral,,79000-147000,79000,147000,112999.5,McLean, VA,Annapolis Junction, MD,Small,2000s-2010s
"Senior Data Scientist – Image Analytics, Novartis AI Innovation Lab",3.9,Novartis,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10B+,AI/ machine learning professionle,Sr,"Senior Data Scientist – Image Analytics, Novartis  Innovation Lab",79000-147000,79000,147000,112999.5,Cambridge, MA,Basel, Switzerland,Very Large,1990s-2000s
Data Scientist,3.4,Solving IT International Inc,Company - Private,Unknown,Unknown,Unknown,data scientist,neutral,,79000-147000,79000,147000,112999.5,Chicago, IL,Chicago, IL,Medium,
Data Scientist,3.3,The Davey Tree Expert Company,Self-employed,Timber Operations,Agriculture & Forestry,$1B to $2B,data scientist,neutral,,79000-147000,79000,147000,112999.5,Kent, OH,Kent, OH,Very Large,1800s-1900s
Data Scientist,4.6,Centauri,Company - Private,Aerospace & Defense,Aerospace & Defense,$100M to $500M,data scientist,neutral,,79000-147000,79000,147000,112999.5,Reston, VA,Chantilly, VA,Medium,1990s-2000s
Data Scientist,-1.0,Stride Search,Company - Private,Unknown,Unknown,Less than $1M,data scientist,neutral,,79000-147000,79000,147000,112999.5,San Francisco, CA,Westlake Village, CA,Small,
Machine Learning Engineer,2.6,Software Engineering Institute,College / University,Colleges & Universities,Education,Unknown,AI/ machine learning professionle,neutral, Engineer,79000-147000,79000,147000,112999.5,Pittsburgh, PA,Pittsburgh, PA,Medium,1980s-1990s
Data Analyst - Unilever Prestige,3.8,Dermalogica,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$100M to $500M,data analyst/analyst,neutral, - Unilever Prestige,79000-147000,79000,147000,112999.5,Carson, CA,Carson, CA,Medium,1980s-1990s
Data Scientist,4.8,TechProjects,Company - Private,IT Services,Information Technology,Unknown,data scientist,neutral,,79000-147000,79000,147000,112999.5,New York, NY,North Brunswick, NJ,Small,2010s-2020s
"VP, Data Science",3.9,7Park Data,Company - Private,Research & Development,Business Services,Unknown,others/scientist/software engineer(data concerning role),neutral,"VP, Data Science",79000-147000,79000,147000,112999.5,New York, NY,New York, NY,Small,2010s-2020s
Data Scientist,4.0,Netskope,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data scientist,neutral,,122000-146000,122000,146000,133999.5,Santa Clara, CA,Santa Clara, CA,Medium,2010s-2020s
Data Scientist,4.2,Eversight,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10M to $25M,data scientist,neutral,,122000-146000,122000,146000,133999.5,Palo Alto, CA,Palo Alto, CA,Small,2010s-2020s
Senior Business Intelligence Analyst,3.7,Protolabs,Company - Public,Miscellaneous Manufacturing,Manufacturing,$100M to $500M,data analyst/analyst,Sr,Senior Business Intelligence ,122000-146000,122000,146000,133999.5,Maple Plain, MN,Maple Plain, MN,Large,1990s-2000s
Data Scientist,3.0,Ameritas Life Insurance Corp,Company - Private,Insurance Agencies & Brokerages,Insurance,$2B to $5B,data scientist,neutral,,122000-146000,122000,146000,133999.5,Cincinnati, OH,Lincoln, NE,Large,1800s-1900s
Data Engineer - Kafka,3.5,Western Digital,Company - Public,Computer Hardware & Software,Information Technology,$10B+,data engineer,neutral, - Kafka,122000-146000,122000,146000,133999.5,San Jose, CA,San Jose, CA,Very Large,1960s-1970s
Data Scientist,2.9,"Shimento, Inc.",Company - Private,Unknown,Unknown,$1M to $5M,data scientist,neutral,,122000-146000,122000,146000,133999.5,Santa Clara, CA,Benicia, CA,Small,
Data Scientist,5.0,Averity,Company - Private,Staffing & Outsourcing,Business Services,Unknown,data scientist,neutral,,122000-146000,122000,146000,133999.5,New York, NY,New York, NY,Small,2010s-2020s
Data Scientist,4.7,Praxis Engineering,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,$100M to $500M,data scientist,neutral,,122000-146000,122000,146000,133999.5,Chantilly, VA,Annapolis Junction, MD,Medium,2000s-2010s
Data Scientist,-1.0,Point72 Ventures,Unknown,Unknown,Unknown,Unknown,data scientist,neutral,,122000-146000,122000,146000,133999.5,Palo Alto, CA,no_headquarter,,Unknown,
Decision Scientist,4.5,Johns Hopkins University Applied Physics Laboratory,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$1B to $2B,others/scientist/software engineer(data concerning role),neutral,Decision Scientist,122000-146000,122000,146000,133999.5,Laurel, MD,Laurel, MD,Large,1900s-1950s
Data Scientist,4.9,Cambridge Mobile Telematics,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data scientist,neutral,,122000-146000,122000,146000,133999.5,Cambridge, MA,Cambridge, MA,Small,2000s-2010s
Data Science All Star Program - Data Engineer Track,4.6,Blend360,Company - Private,Consulting,Business Services,Unknown,data engineer,neutral,Data Science All Star Program -  Track,122000-146000,122000,146000,133999.5,Columbia, MD,Columbia, MD,Small,2000s-2010s
Data Scientist - TS/SCI FSP or CI Required,5.0,Phoenix Operations Group,Company - Private,IT Services,Information Technology,$1M to $5M,data scientist,neutral, - TS/SCI FSP or CI Required,122000-146000,122000,146000,133999.5,Annapolis Junction, MD,Woodbine, MD,Small,2010s-2020s
Data Analyst,3.9,Nolij Consulting,Company - Public,Consulting,Business Services,$1M to $5M,data analyst/analyst,neutral,,122000-146000,122000,146000,133999.5,Falls Church, VA,Vienna, VA,Small,2010s-2020s
Data Scientist,-1.0,Hatch Data Inc,Unknown,Unknown,Unknown,Unknown,data scientist,neutral,,122000-146000,122000,146000,133999.5,San Francisco, CA,no_headquarter,,Unknown,
Data Scientist,-1.0,Hatch Data Inc,Unknown,Unknown,Unknown,Unknown,data scientist,neutral,,122000-146000,122000,146000,133999.5,San Francisco, CA,no_headquarter,,Unknown,
Data Scientist,-1.0,Hatch Data Inc,Unknown,Unknown,Unknown,Unknown,data scientist,neutral,,122000-146000,122000,146000,133999.5,San Francisco, CA,no_headquarter,,Unknown,
Data Scientist,-1.0,Hatch Data Inc,Unknown,Unknown,Unknown,Unknown,data scientist,neutral,,122000-146000,122000,146000,133999.5,San Francisco, CA,no_headquarter,,Unknown,
